system,utt_id,speaker_id,age_band,duration,wer,cer,divergence,substitutions,deletions,insertions,hits,ref_words,hyp_words,speaking_rate
mms-1b-all,5348024557579555_chunk_1_enhanced,S4259623300342847,60+,18.9230208333,0.328125,0.13013698630136986,0.19798801369863014,16,4,1,44,64,61,3.382123846070881
mms-1b-all,5348024557579555_chunk_2_enhanced,S4259623300342847,60+,14.3190208333,0.3170731707317073,0.1111111111111111,0.20596205962059622,12,1,0,28,41,40,2.86332427875594
mms-1b-all,5348024557579556_chunk_1_enhanced,S4259623300342847,60+,5.121,0.4375,0.1267605633802817,0.3107394366197183,5,2,0,9,16,14,3.124389767623511
mms-1b-all,5348024557579556_chunk_2_enhanced,S4259623300342847,60+,7.421,0.4,0.14444444444444443,0.2555555555555556,8,0,0,12,20,20,2.6950545748551407
mms-1b-all,5348024557579556_chunk_3_enhanced,S4259623300342847,60+,11.584,0.16216216216216217,0.07975460122699386,0.08240756093516831,4,2,0,31,37,35,3.194060773480663
mms-1b-all,5348024557579556_chunk_4_enhanced,S4259623300342847,60+,8.3200208333,0.23809523809523808,0.08421052631578947,0.15388471177944862,5,0,0,16,21,21,2.5240321413559124
mms-1b-all,5348024557579556_chunk_5_enhanced,S4259623300342847,60+,10.9920208333,0.46875,0.22580645161290322,0.24294354838709678,12,2,1,18,32,31,2.911202633737461
mms-1b-all,5348024557579556_chunk_6_enhanced,S4259623300342847,60+,12.5120208333,0.25,0.08658008658008658,0.1634199134199134,12,1,0,39,52,51,4.156003310161145
mms-1b-all,5348024557579559_chunk_1_enhanced,S4259623300342847,60+,5.7280208333,0.3076923076923077,0.09523809523809523,0.21245421245421248,4,0,0,9,13,13,2.2695448180677276
mms-1b-all,5348024557579559_chunk_2_enhanced,S4259623300342847,60+,8.512,0.2916666666666667,0.06666666666666667,0.22500000000000003,7,0,0,17,24,24,2.819548872180451
mms-1b-all,5348024557579559_chunk_4_enhanced,S4259623300342847,60+,16.096,0.32727272727272727,0.136,0.19127272727272726,15,3,0,37,55,52,3.4169980119284293
mms-1b-all,5348024557579564_chunk_1_enhanced,S4259623300342847,60+,8.2240208333,0.3888888888888889,0.15476190476190477,0.23412698412698413,6,1,0,11,18,17,2.1887104087961378
mms-1b-all,5348024557579564_chunk_2_enhanced,S4259623300342847,60+,6.786,0.38461538461538464,0.14285714285714285,0.2417582417582418,5,0,0,8,13,13,1.9157088122605366
mms-1b-all,5348024557579564_chunk_3_enhanced,S4259623300342847,60+,12.5440208333,0.5,0.1360544217687075,0.3639455782312925,12,4,0,16,32,28,2.5510161713898913
mms-1b-all,5348024557579564_chunk_4_enhanced,S4259623300342847,60+,21.3780208333,0.4266666666666667,0.12173913043478261,0.30492753623188407,27,3,2,45,75,74,3.508276120826602
mms-1b-all,5348024557579564_chunk_5_enhanced,S4259623300342847,60+,5.4410208333,0.4375,0.1625,0.275,6,1,0,9,16,15,2.9406246530204774
mms-1b-all,5348024557579564_chunk_6_enhanced,S4259623300342847,60+,8.8970208333,0.5454545454545454,0.11818181818181818,0.42727272727272725,9,3,0,10,22,19,2.472737831258957
mms-1b-all,5348024557579564_chunk_7_enhanced,S4259623300342847,60+,13.8870208333,0.3508771929824561,0.11406844106463879,0.23680875191781733,17,1,2,39,57,58,4.104552062262226
mms-1b-all,5348024557579565_chunk_1_enhanced,S4259623300342847,60+,10.2400208333,0.42105263157894735,0.11494252873563218,0.3061101028433152,5,0,3,14,19,22,1.8554649750528844
mms-1b-all,5348024557579565_chunk_3_enhanced,S4259623300342847,60+,20.3200208333,0.4727272727272727,0.1474820143884892,0.3252452583387835,22,2,2,31,55,55,2.706690138322458
mms-1b-all,5348024557579565_chunk_4_enhanced,S4259623300342847,60+,8.3200208333,0.6,0.19834710743801653,0.40165289256198344,11,2,2,12,25,25,3.0048001682808483
mms-1b-all,5348024557579565_chunk_5_enhanced,S4259623300342847,60+,5.1520208333,0.26666666666666666,0.07462686567164178,0.19203980099502488,4,0,0,11,15,15,2.911478909993483
mms-1b-all,5348024557579566_chunk_3_enhanced,S4259623300342847,60+,6.7850208333,0.4375,0.18181818181818182,0.2556818181818182,6,1,0,9,16,15,2.358135721776134
mms-1b-all,5348024557579566_chunk_4_enhanced,S4259623300342847,60+,6.6890208333,0.5,0.16129032258064516,0.33870967741935487,7,2,0,9,18,16,2.6909768183693603
mms-1b-all,5348024557579566_chunk_5_enhanced,S4259623300342847,60+,6.3050208333,0.3888888888888889,0.10465116279069768,0.2842377260981912,6,1,0,11,18,17,2.8548676484830797
mms-1b-all,5348024557579566_chunk_6_enhanced,S4259623300342847,60+,11.295,0.25,0.0763888888888889,0.1736111111111111,6,1,1,25,32,32,2.83311199645861
mms-1b-all,5348024557579567_chunk_1_enhanced,S4259623300342847,60+,11.7750208333,0.5151515151515151,0.17682926829268292,0.3383222468588322,14,2,1,17,33,32,2.8025428122110263
mms-1b-all,5348024557579567_chunk_2_enhanced,S4259623300342847,60+,7.8400208333,0.18518518518518517,0.04838709677419355,0.13679808841099161,5,0,0,22,27,27,3.44386839959904
mms-1b-all,5348024557579567_chunk_3_enhanced,S4259623300342847,60+,14.367,0.23809523809523808,0.08163265306122448,0.1564625850340136,9,1,0,32,42,41,2.92336604719148
mms-1b-all,5348024557579567_chunk_4_enhanced,S4259623300342847,60+,7.1680208333,0.5789473684210527,0.15789473684210525,0.4210526315789474,11,0,0,8,19,19,2.6506619388901544
mms-1b-all,5348024557579567_chunk_5_enhanced,S4259623300342847,60+,11.7740208333,0.3888888888888889,0.1286549707602339,0.260233918128655,13,1,0,22,36,35,3.057579098058211
mms-1b-all,5348024557579590_chunk_1_enhanced,S4256810500338601,control,7.7100208333,0.2727272727272727,0.140625,0.1321022727272727,2,0,1,9,11,12,1.4267146921951754
mms-1b-all,5348024557579592_chunk_1_enhanced,S4256810500338601,control,12.677,0.3448275862068966,0.2536231884057971,0.09120439780109946,6,4,0,19,29,25,2.287607478109963
mms-1b-all,5348024557579594_chunk_1_enhanced,S4256810500338601,control,5.47,0.08333333333333333,0.01694915254237288,0.06638418079096045,1,0,0,11,12,12,2.193784277879342
mms-1b-all,5348024557579623_chunk_2_enhanced,S4256810500338601,control,4.5870208333,0.6428571428571429,0.36764705882352944,0.27521008403361347,5,4,0,5,14,10,3.0520899095040956
mms-1b-all,5348024557579633_chunk_2_enhanced,S4256810500338601,control,7.073,0.3125,0.11764705882352941,0.1948529411764706,4,1,0,11,16,15,2.2621235684999292
mms-1b-all,5348024557579636_chunk_4_enhanced,S4256810500338601,control,6.1140208333,0.17647058823529413,0.06493506493506493,0.1115355233002292,3,0,0,14,17,17,2.780494287394237
mms-1b-all,5348024557579639_chunk_3_enhanced,S4256810500338601,control,7.881,0.4090909090909091,0.1827956989247312,0.22629521016617793,6,3,0,13,22,19,2.7915239182844815
mms-1b-all,5348024557579640_chunk_3_enhanced,S4256810500338601,control,16.5770208333,0.2,0.107981220657277,0.09201877934272301,6,2,0,32,40,38,2.412978809777919
mms-1b-all,5348024557579641_chunk_5_enhanced,S4256810500338601,control,8.226,0.17647058823529413,0.02631578947368421,0.15015479876160992,2,0,1,15,17,18,2.0666180403598347
mms-1b-all,5348024557579642_chunk_8_enhanced,S4256810500338601,control,17.2500208333,0.34146341463414637,0.15730337078651685,0.18416004384762952,8,6,0,27,41,35,2.3768087236655546
mms-1b-all,5348024557579644_chunk_1_enhanced,S4256810500338601,control,10.545,0.10344827586206896,0.044444444444444446,0.05900383141762452,3,0,0,26,29,29,2.750118539592224
mms-1b-all,5348024557579646_chunk_3_enhanced,S4256810500338601,control,15.202,0.2926829268292683,0.06976744186046512,0.22291548496880315,9,3,0,29,41,38,2.6970135508485726
mms-1b-all,5348024557579651_chunk_4_enhanced,S4256810500338601,control,6.974,0.14285714285714285,0.02857142857142857,0.11428571428571428,2,0,0,12,14,14,2.007456266131345
mms-1b-all,5348024557579965_chunk_1_enhanced,S4259039700335334,control,2.475,0.5,0.14285714285714285,0.35714285714285715,2,0,0,2,4,4,1.6161616161616161
mms-1b-all,5348024557579966_chunk_1_enhanced,S4259039700335334,control,4.562,0.1111111111111111,0.02702702702702703,0.08408408408408408,1,0,0,8,9,9,1.972818939061815
mms-1b-all,5348024557579970_chunk_1_enhanced,S4259039700335334,control,6.07,0.2727272727272727,0.07272727272727272,0.19999999999999998,2,1,0,8,11,10,1.8121911037891267
mms-1b-all,5348024557579993_chunk_4_enhanced,S4259039700335334,control,12.2560208333,0.25,0.05384615384615385,0.19615384615384615,7,1,0,24,32,31,2.610961619211268
mms-1b-all,5348024557580007_chunk_3_enhanced,S4259039700335334,control,12.6270208333,0.11538461538461539,0.026785714285714284,0.0885989010989011,3,0,0,23,26,26,2.0590763524704703
mms-1b-all,5348024557580007_chunk_4_enhanced,S4259039700335334,control,5.8480208333,0.09090909090909091,0.020833333333333332,0.07007575757575758,1,0,0,10,11,11,1.8809782511996922
mms-1b-all,5348024557580017_chunk_2_enhanced,S4259039700335334,control,7.247,0.1875,0.06060606060606061,0.1268939393939394,3,0,0,13,16,16,2.2078101283289637
mms-1b-all,5348024557580023_chunk_4_enhanced,S4259039700335334,control,18.4170208333,0.15384615384615385,0.05113636363636364,0.10270979020979021,5,1,0,33,39,38,2.1176063356286
mms-1b-all,5348024557580112_chunk_1_enhanced,S4259687800342800,control,5.7150208333,0.38461538461538464,0.1875,0.19711538461538464,4,1,0,8,13,12,2.2747073683882735
mms-1b-all,5348024557580120_chunk_1_enhanced,S4259687800342800,control,9.9960208333,0.5833333333333334,0.3445378151260504,0.23879551820728295,7,7,0,10,24,17,2.400955380169696
mms-1b-all,5348024557580134_chunk_1_enhanced,S4259687800342800,control,9.636,0.4782608695652174,0.18018018018018017,0.29808068938503723,7,3,1,13,23,21,2.3868825238688256
mms-1b-all,5348024557580135_chunk_1_enhanced,S4259687800342800,control,15.2900208333,0.4489795918367347,0.16585365853658537,0.28312593330014935,14,7,1,28,49,43,3.204704593553158
mms-1b-all,5348024557580156_chunk_6_enhanced,S4259687800342800,control,5.1980208333,0.5625,0.203125,0.359375,8,1,0,7,16,15,3.078094627381916
mms-1b-all,5348024557580156_chunk_8_enhanced,S4259687800342800,control,2.615,0.6666666666666666,0.2558139534883721,0.4108527131782945,5,1,0,3,9,8,3.441682600382409
mms-1b-all,5348024557580159_chunk_2_enhanced,S4259687800342800,control,16.134,0.2727272727272727,0.09282700421940929,0.17990026850786342,11,3,1,41,55,53,3.408950043386637
mms-1b-all,5348024557580159_chunk_4_enhanced,S4259687800342800,control,17.4310208333,0.4482758620689655,0.20930232558139536,0.23897353648757017,22,3,1,33,58,56,3.3274012207705894
mms-1b-all,5348024557580160_chunk_5_enhanced,S4259687800342800,control,10.028,0.4722222222222222,0.15568862275449102,0.3165335994677312,13,4,0,19,36,32,3.5899481451934583
mms-1b-all,5348024557580161_chunk_1_enhanced,S4259687800342800,control,2.5900208333,0.5,0.24242424242424243,0.25757575757575757,3,0,0,3,6,6,2.3165836825935
mms-1b-all,5348024557580163_chunk_5_enhanced,S4259687800342800,control,13.4070208333,0.35135135135135137,0.10179640718562874,0.24955494416572263,12,1,0,24,37,36,2.7597480797598513
mms-1b-all,5348024557580164_chunk_4_enhanced,S4259687800342800,control,9.6400208333,0.40625,0.21768707482993196,0.18856292517006804,7,6,0,19,32,26,3.3194949008264403
mms-1b-all,5348024557580351_chunk_5_enhanced,S4258165200338413,control,5.645,0.3076923076923077,0.058823529411764705,0.248868778280543,4,0,0,9,13,13,2.3029229406554474
mms-1b-all,5348024557580352_chunk_1_enhanced,S4258165200338413,control,18.694,0.6666666666666666,0.5389221556886228,0.12774451097804385,12,10,0,11,33,23,1.7652722798758962
mms-1b-all,5348024557580362_chunk_3_enhanced,S4258165200338413,control,10.2990208333,0.375,0.12345679012345678,0.2515432098765432,4,2,0,10,16,14,1.5535457456564148
mms-1b-all,5348024557580363_chunk_1_enhanced,S4258165200338413,control,7.8240208333,0.2727272727272727,0.05263157894736842,0.2200956937799043,2,0,1,9,11,12,1.4059267267263196
mms-1b-all,5348024557580363_chunk_4_enhanced,S4258165200338413,control,10.1400208333,0.3157894736842105,0.11538461538461539,0.20040485829959512,4,2,0,13,19,17,1.8737634086119113
mms-1b-all,5348024557580364_chunk_3_enhanced,S4258165200338413,control,12.8360208333,0.23076923076923078,0.0423728813559322,0.18839634941329858,4,1,1,21,26,26,2.0255498442748854
mms-1b-all,5348024557580368_chunk_1_enhanced,S4258165200338413,control,6.243,0.08333333333333333,0.02,0.06333333333333332,1,0,0,11,12,12,1.9221528111484862
mms-1b-all,5348024557580368_chunk_6_enhanced,S4258165200338413,control,9.617,0.22727272727272727,0.05102040816326531,0.17625231910946196,4,1,0,17,22,21,2.287615680565665
mms-1b-all,5348024557580369_chunk_1_enhanced,S4258165200338413,control,5.8230208333,0.16666666666666666,0.0425531914893617,0.12411347517730495,1,1,0,10,12,11,2.0607860324620213
mms-1b-all,5348024557580369_chunk_5_enhanced,S4258165200338413,control,5.92,0.07692307692307693,0.017543859649122806,0.05937921727395412,1,0,0,12,13,13,2.195945945945946
mms-1b-all,5348024557580370_chunk_7_enhanced,S4258165200338413,control,5.302,0.08333333333333333,0.02,0.06333333333333332,1,0,0,11,12,12,2.263296869105998
mms-1b-all,5348024557580377_chunk_6_enhanced,S4258165200338413,control,7.5520208333,0.15384615384615385,0.05357142857142857,0.10027472527472528,2,0,0,11,13,13,1.7213935563680642
mms-1b-all,5348024557580378_chunk_5_enhanced,S4258165200338413,control,11.493,0.23809523809523808,0.05319148936170213,0.18490374873353596,5,0,0,16,21,21,1.8271991647089532
mms-1b-all,5348024557580379_chunk_3_enhanced,S4258165200338413,control,12.961,0.14814814814814814,0.05555555555555555,0.09259259259259259,4,0,0,23,27,27,2.0831725947071984
mms-1b-all,5348024557580538_chunk_1_enhanced,S4258053400300708,control,5.631,0.2857142857142857,0.05,0.2357142857142857,3,0,1,11,14,15,2.486236902859172
mms-1b-all,5348024557580572_chunk_4_enhanced,S4258053400300708,control,12.4660208333,0.28205128205128205,0.14935064935064934,0.1327006327006327,8,2,1,29,39,38,3.128504317578293
mms-1b-all,5348024557580574_chunk_3_enhanced,S4258053400300708,control,13.461,0.3023255813953488,0.13953488372093023,0.1627906976744186,9,4,0,30,43,39,3.1944134908253474
mms-1b-all,5348024557580575_chunk_3_enhanced,S4258053400300708,control,22.1090208333,0.40625,0.12411347517730496,0.282136524822695,21,2,3,41,64,65,2.8947460171372654
mms-1b-all,5348024557580577_chunk_1_enhanced,S4258053400300708,control,6.2080208333,0.4375,0.16666666666666666,0.27083333333333337,5,2,0,9,16,14,2.5773109384838957
mms-1b-all,5348024557580577_chunk_7_enhanced,S4258053400300708,control,16.192,0.5135135135135135,0.18128654970760233,0.33222696380591116,17,2,0,18,37,35,2.2850790513833994
mms-1b-all,5348024557580579_chunk_2_enhanced,S4258053400300708,control,8.282,0.45454545454545453,0.11320754716981132,0.3413379073756432,8,1,1,13,22,22,2.6563631972953394
mms-1b-all,5348024557580580_chunk_3_enhanced,S4258053400300708,control,9.2210208333,0.4375,0.1518987341772152,0.2856012658227848,5,2,0,9,16,14,1.735165800972814
mms-1b-all,5348024557580581_chunk_7_enhanced,S4258053400300708,control,1.7110208333,0.5,0.2916666666666667,0.20833333333333331,2,1,0,3,6,5,3.5066785180096027
mms-1b-all,5348024557580582_chunk_2_enhanced,S4258053400300708,control,8.915,0.2857142857142857,0.12121212121212122,0.16450216450216448,4,0,2,17,21,23,2.3555804823331465
mms-1b-all,5348024557580584_chunk_1_enhanced,S4258053400300708,control,3.7480208333,0.3333333333333333,0.06666666666666667,0.26666666666666666,3,0,0,6,9,9,2.4012673355595564
mms-1b-all,5348024557580587_chunk_4_enhanced,S4258053400300708,control,9.1760208333,0.4444444444444444,0.1452991452991453,0.2991452991452991,11,1,0,15,27,26,2.9424519070419226
mms-1b-all,5348024557580588_chunk_4_enhanced,S4258053400300708,control,17.631,0.45614035087719296,0.16115702479338842,0.2949833260838045,18,7,1,32,57,51,3.232941977199251
mms-1b-all,5348024557581054_chunk_6_enhanced,S4256633100337347,control,11.0070208333,0.34375,0.13043478260869565,0.21331521739130435,9,2,0,21,32,30,2.907235344116826
mms-1b-all,5348024557581133_chunk_1_enhanced,S4257070200395872,control,19.2680208333,0.5405405405405406,0.2958579881656805,0.24468255237486009,10,10,0,17,37,27,1.9202802571219286
mms-1b-all,5348024557581155_chunk_1_enhanced,S4257070200395872,control,7.3320208333,0.4166666666666667,0.12162162162162163,0.29504504504504503,4,0,1,8,12,13,1.636656560698701
mms-1b-all,5348024557581156_chunk_1_enhanced,S4257070200395872,control,5.2190208333,0.1111111111111111,0.018518518518518517,0.09259259259259259,1,0,0,8,9,9,1.7244614052075506
mms-1b-all,5348024557581162_chunk_8_enhanced,S4257070200395872,control,7.6490208333,0.34782608695652173,0.08653846153846154,0.26128762541806017,6,2,0,15,23,21,3.0069208204884914
mms-1b-all,5348024557581163_chunk_1_enhanced,S4257070200395872,control,5.9360208333,0.23529411764705882,0.045454545454545456,0.18983957219251335,4,0,0,13,17,17,2.8638713504226745
mms-1b-all,5348024557581163_chunk_4_enhanced,S4257070200395872,control,6.2070208333,0.5,0.12631578947368421,0.3736842105263158,7,0,1,9,16,17,2.5777261635987623
mms-1b-all,5348024557581164_chunk_3_enhanced,S4257070200395872,control,16.192,0.16666666666666666,0.0748663101604278,0.09180035650623886,6,1,0,35,42,41,2.593873517786561
mms-1b-all,5348024557581164_chunk_7_enhanced,S4257070200395872,control,5.152,0.5,0.22641509433962265,0.27358490566037735,3,3,0,6,12,9,2.329192546583851
mms-1b-all,5348024557581167_chunk_2_enhanced,S4257070200395872,control,14.464,0.3409090909090909,0.10638297872340426,0.23452611218568664,13,2,0,29,44,42,3.0420353982300883
mms-1b-all,5348024557581431_chunk_2_enhanced,S4258037700332736,control,12.4490208333,0.5517241379310345,0.2127659574468085,0.338958180484226,12,2,2,15,29,29,2.329500479461616
mms-1b-all,5348024557581533_chunk_1_enhanced,S4258952400380892,control,10.7520208333,0.34285714285714286,0.1503267973856209,0.19253034547152195,10,2,0,23,35,33,3.255202025985829
mms-1b-all,5348024557582331_chunk_1_enhanced,S4259833300374281,60+,15.911,0.3448275862068966,0.1048951048951049,0.23993248131179168,8,2,0,19,29,27,1.8226384262459934
mms-1b-all,5348024557582331_chunk_2_enhanced,S4259833300374281,60+,6.303,0.3076923076923077,0.22807017543859648,0.07962213225371123,1,3,0,9,13,10,2.0625099159130573
mms-1b-all,5348024557582331_chunk_3_enhanced,S4259833300374281,60+,6.4,0.42105263157894735,0.1111111111111111,0.30994152046783624,8,0,0,11,19,19,2.96875
mms-1b-all,5348024557582331_chunk_4_enhanced,S4259833300374281,60+,20.031,0.18181818181818182,0.05154639175257732,0.13027179006560452,7,0,1,37,44,45,2.196595277320154
mms-1b-all,5348024557582331_chunk_5_enhanced,S4259833300374281,60+,11.923,0.3333333333333333,0.0945945945945946,0.23873873873873871,9,3,0,24,36,33,3.0193743185439907
mms-1b-all,5348024557582560_chunk_1_enhanced,S4259833300374281,60+,7.051,0.5714285714285714,0.07017543859649122,0.5012531328320802,2,0,2,5,7,9,0.992766983406609
mms-1b-all,5348024557583203_chunk_1_enhanced,S4258952400380892,control,9.1840208333,0.43333333333333335,0.1702127659574468,0.2631205673758865,12,0,1,18,30,31,3.266543112709862
mms-1b-all,5348024557583456_chunk_1_enhanced,S4256027900336560,60+,5.3780208333,0.14285714285714285,0.0196078431372549,0.12324929971988795,1,0,0,6,7,7,1.3015940653589362
mms-1b-all,5348024557583536_chunk_1_enhanced,S4257841000300631,60+,9.924,0.12,0.028846153846153848,0.09115384615384614,3,0,0,22,25,25,2.519145505844418
mms-1b-all,5348024557583537_chunk_1_enhanced,S4257841000300631,60+,12.32,0.3103448275862069,0.10294117647058823,0.20740365111561868,6,1,2,22,29,30,2.353896103896104
mms-1b-all,5348024557583538_chunk_1_enhanced,S4257841000300631,60+,9.251,0.3333333333333333,0.08695652173913043,0.24637681159420288,4,2,0,12,18,16,1.9457355961517675
